league_name,team_name,flag,name,age,position,tall,weight,full_time,half_time,minsPlayed,goals,asistsTotal,yellowCards,redCards,shotsPerGame_x,passSuccess_x,manOfTheMatch,aerialWonPerGame,rating,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,goalOwn,shotsPerGame_y,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,passSuccess_y,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame
LaLiga,Leganes,es,Javier Eraso,29, AM(C),180,71,3,7,330,0,0,1,0,0.4,83.7,0,0.4,6.11,0.8,0.2,0.5,0,0.1,0.5,0,0,0.4,0.4,0.1,0.4,0.1,1,0.9,10.4,83.7,0.3,0.3,0
LaLiga,Leganes,es,Marc Navarro,24, D(R),188,79,3,1,220,0,0,1,0,1.3,67.2,0,0.8,6.08,0.8,0,1.5,0,0.8,0,0.3,0,1.3,0.3,0.3,0,0,0.5,0.3,14.5,67.2,0,0,0
LaLiga,Leganes,es,Aitor Ruibal,23, Forward,176,74,2,4,186,0,0,1,0,0.2,89.3,0,0,6.08,1,0,0.8,0,0.3,0.7,0,0,0.2,0.3,0.5,0.3,0.2,0.8,0.7,9.3,89.3,0.2,0.5,0
LaLiga,Leganes,es,Juan Soriano,22, GK,185,78,7,0,630,0,0,2,0,0.1,44.9,0,0.3,6.05,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,22.6,44.9,0,4.9,0
LaLiga,Leganes,es,Sabin Merino,27," AM(L),FW",187,78,1,1,78,0,0,0,0,0,71.4,0,0.5,6.01,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,10.5,71.4,0,0,0
LaLiga,Espanyol,fr,Sébastien Corchia,29," D(R),M(R)",176,69,3,0,270,0,0,1,0,1,85.2,1,0,7.08,0.7,1.7,1.3,0,1.7,0.7,0.7,0,1,2.3,2,1.7,0,1,1.3,40.7,85.2,3,1.7,0
LaLiga,Espanyol,ar,Jonathan Calleri,26, FW,181,72,6,2,592,1,1,1,0,2.9,58.2,0,5.6,6.73,0.6,0.3,1.3,0,0.8,0.8,0.1,0,2.9,0.8,0.4,1.1,0.8,1.4,2.5,13.8,58.2,0.3,0.1,0
LaLiga,Espanyol,es,Víctor Sánchez,32," D(LR),M(CL)",174,72,15,0,1231,0,1,5,0,0.3,82.4,0,1.5,6.66,3.1,1.1,2.1,0.1,0.9,2.1,0.3,0,0.3,1.4,0.7,1.5,0,1.3,1.3,45.8,82.4,1.1,2.2,0
LaLiga,Espanyol,es,Javi López,33," D(R),DMC",180,76,5,1,451,0,0,1,0,0.3,71.4,0,1,6.54,2.5,1.3,1,0.3,1.3,1.2,0.3,0,0.3,0.3,1,1.3,0,0.7,0.8,29.2,71.4,0.2,1.8,0
LaLiga,Espanyol,es,Sergi Darder,25, M(CL),180,71,13,2,1128,1,0,1,0,1.7,77.3,0,0.8,6.50,1.5,0.7,0.6,0,0.8,1.2,0.1,0,1.7,1.3,0.6,1.1,0.1,0.9,1.2,32.3,77.3,0.6,2.1,0
LaLiga,Espanyol,es,Diego López,38, GK,196,89,16,0,1440,0,0,1,0,0,57.7,0,0.1,6.48,0.1,0.1,0,0,0.7,0.1,0,0,0,0,0.1,0.3,0,0,0,29.7,57.7,0,6.8,0
LaLiga,Espanyol,es,Marc Roca,23, DMC,184,74,16,0,1365,2,0,2,0,1.3,82.8,0,1.1,6.48,2.1,1.3,2.1,0.1,1.8,0.9,0.4,0,1.3,0.4,0.2,0.6,0,0.7,1.2,55.5,82.8,0,5.8,0.1
LaLiga,Espanyol,es,Adrià Pedrosa,21," D(L),M(L)",176,69,8,2,729,1,0,1,0,1.2,80.4,0,0.5,6.46,0.7,0.4,0.4,0.2,1.2,1.4,0,0,1.2,0.3,1.3,1.1,0.1,0.7,2.3,24,80.4,0.4,1.4,0.1
LaLiga,Espanyol,es,David López,30," D(C),DMC",183,81,9,3,826,0,1,0,0,0.3,79.8,0,2.6,6.44,1.2,1.3,0.9,0.3,2.4,0.8,0.5,0,0.3,0.4,0,0.9,0,0.4,0.3,44.5,79.8,0.2,3.3,0.1
LaLiga,Espanyol,es,Dídac Vilá,30, D(L),185,74,9,2,842,0,0,1,0,0.4,69.3,0,2.2,6.42,1.8,1.3,0.8,0.3,2.1,0.9,0.2,0,0.4,0.6,0.4,0.7,0,0.4,1.2,35.5,69.3,0.1,1.6,0
LaLiga,Espanyol,ar,Matías Vargas,22," AM(CL),FW",168,66,10,3,860,0,2,1,0,1.3,69.1,0,0.2,6.42,0.8,0.1,0.5,0,0.3,1.1,0.2,0,1.3,1.1,1.6,1.2,0.1,2.6,2.3,21.2,69.1,0.6,0.6,0.1
LaLiga,Espanyol,co,Bernardo Espinosa,30, D(C),192,85,8,0,720,1,0,2,0,0.6,70.8,1,4.4,6.41,0.9,0.5,1.5,0.3,3.8,0.1,0.9,0,0.6,0.1,0.1,0.6,0.1,0,0.1,46.3,70.8,0,4,0
LaLiga,Espanyol,es,Esteban Granero,32, M(CLR),180,78,3,6,334,1,0,3,0,0.8,79,0,0.6,6.37,0.8,0.2,1.2,0,0.4,0.3,0.2,0,0.8,0.6,0.7,0.4,0,0.9,1.2,17.4,79,0.4,0.9,0
LaLiga,Espanyol,ar,Facundo Ferreyra,28, FW,183,79,5,4,475,1,0,0,0,0.7,62.5,0,1.9,6.36,0.7,0.2,2.1,0,0.3,0.6,0,0,0.7,0.2,0.2,0.9,0.4,0.8,1.3,9.8,62.5,0.1,0.1,0
LaLiga,Espanyol,cn,Wu Lei,28," AM(CLR),FW",174,66,10,4,826,1,0,1,0,1.4,69,0,0.8,6.31,0.5,0.6,0.7,0,0.4,1.3,0.1,0,1.4,0.6,0.6,0.7,0.4,0.6,1.5,10.1,69,0.1,0.1,0
LaLiga,Espanyol,br,Naldo,31, D(C),188,80,11,1,947,0,0,5,1,0.6,85.2,0,1.7,6.26,1.3,1.3,1.3,0.4,2.5,0.5,0.3,0,0.6,0.2,0.2,0.3,0,0.3,0.4,47.3,85.2,0.1,3.6,0
LaLiga,Espanyol,es,Víctor Gómez,19, M(R),171,0,7,0,617,0,0,1,0,0.4,68.4,0,0.4,6.23,1.3,0.9,1.4,0.3,1.3,1,0,1,0.4,1,0.7,1.6,0,0.1,0.9,37.6,68.4,1.3,1.6,0
LaLiga,Espanyol,es,Óscar Melendo,22, AM(CR),167,63,4,4,389,0,0,0,0,0.3,82.2,0,0.4,6.16,0.5,0.3,0.5,0,0,0.4,0.3,0,0.3,0.9,0.4,1.5,0,0.8,0.8,16.9,82.2,0.1,0,0
LaLiga,Espanyol,es,Fernando Calero,24, D(C),183,71,9,1,766,0,0,2,1,0,87.3,0,1.3,6.15,1,0.4,0.4,0.2,3.6,0.7,0.4,0,0,0,0.1,0.4,0,0,0.5,48.9,87.3,0,2.2,0
LaLiga,Espanyol,es,Víctor Campuzano,22, FW,174,72,5,6,550,0,0,2,0,0.8,64.8,0,0.9,6.12,0.8,0.1,1.5,0,0.3,1.3,0,0,0.8,0.1,0.5,0.8,0.9,1,1.6,8.3,64.8,0,0.2,0
LaLiga,Espanyol,ar,Pablo Piatti,30, M(LR),163,63,0,3,54,0,0,0,0,1,85.7,0,0.3,6.09,0.7,0,0,0,0.3,0.3,0,0,1,0,0.3,0.7,0.3,0,1,7,85.7,0,0,0
LaLiga,Espanyol,,Pol Lozano,20, Midfielder,177,62,0,1,17,0,0,0,0,0,100,0,0,5.99,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,100,0,0,0
LaLiga,Espanyol,es,Lluís López,22, D(C),182,79,3,0,270,0,0,1,0,0.7,90.3,0,1.7,5.96,1.3,0.3,0.7,0.7,2,0,0,0,0.7,0,0.3,0.3,0,0.3,0.3,75.3,90.3,0,3,0
LaLiga,Espanyol,cm,Kevin Soni,21, Forward,183,76,0,1,3,0,0,0,0,0,50,0,0,5.90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,50,0,0,0
LaLiga,Espanyol,,Pipa,21, Defender,176,72,1,1,116,0,0,1,0,0.5,69.7,0,1,5.84,1,0.5,1.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5,1.5,16.5,69.7,0,0.5,0
